Gene Name,HNOX_1,HNOX_2,HNOX_3,WT_1,WT_2,WT_3,WT_Mean,HNOX_Mean,Log2_FC,P_Value,MinusLog10_P
Pden_3659,48272000.0,32825000.0,34781000.0,37922000.0,35603000.0,37179000.0,36901333.333333336,38626000.0,0.06589933861544678,0.7428103020421919,0.12912208165674519
Pden_2538,3631100.0,0.0,3551300.0,0.0,0.0,0.0,0.0,2394133.3333333335,,0.1161656204119026,0.9349223837753062
Pden_0709,24196000.0,23669000.0,24255000.0,25106000.0,24364000.0,24767000.0,24745666.666666668,24040000.0,-0.041739013956910806,0.06790848074864182,1.1680759854788
moaA,3449900.0,0.0,5076400.0,4370800.0,4110800.0,4079300.0,4186966.6666666665,2842100.0,-0.5589481154615363,0.42047289797382603,0.37626199187496295
rplB,191980000.0,193750000.0,199170000.0,154150000.0,214750000.0,199700000.0,189533333.33333334,194966666.66666666,0.04077589006312973,0.7818396554874985,0.10688230560672636
Pden_0572,32503000.0,27761000.0,25837000.0,27693000.0,25958000.0,26204000.0,26618333.333333332,28700333.333333332,0.10864725093303794,0.36800703619680875,0.43414387765193185
thrS,22258000.0,23425000.0,23282000.0,21082000.0,24544000.0,21689000.0,22438333.333333332,22988333.333333332,0.03493635374340355,0.6515856992700808,0.18602845597225415
Pden_4758,31518957.38347426,31106950.41514629,31470978.26551563,32435722.92601176,32618483.76213403,32491944.61314698,32515383.76709759,31365628.688045394,-0.05193797137126968,0.001226351843363093,2.911384911784064
Pden_3887,0.0,0.0,18457000.0,8677500.0,8039000.0,7667200.0,8127900.0,6152333.333333333,-0.4017489816936621,0.7644651248162707,0.11664232247576715
rpoH,3606400.0,5299200.0,5210000.0,4420900.0,5365700.0,4643000.0,4809866.666666667,4705200.0,-0.031740854206202596,0.8740444697577787,0.05846647070758492
Pden_2170,32779000.0,35262000.0,34258000.0,39616000.0,36657000.0,31579000.0,35950666.666666664,34099666.666666664,-0.07626088755960567,0.49283689542624465,0.3072967868821359
Pden_0716,79146000.0,73977000.0,67055000.0,53360000.0,87073000.0,87221000.0,75884666.66666667,73392666.66666667,-0.04817248525489641,0.8429928876656902,0.07417608950405298
Pden_1107,3787000.0,2936900.0,2221900.0,2578900.0,2196800.0,2499300.0,2425000.0,2981933.3333333335,0.29826325655079117,0.2990322191116631,0.5242820162623016
Pden_5029,3767400.0,3468400.0,3388700.0,3993200.0,3571800.0,4174200.0,3913066.6666666665,3541500.0,-0.14393914726356485,0.1551970122249551,0.8091166438169104
Pden_4500,4137900.0,5555800.0,5838600.0,6139700.0,5455900.0,5395600.0,5663733.333333333,5177433.333333333,-0.1295162684696066,0.4473069473525355,0.34939435652566836
trpC,10851000.0,12341000.0,12676000.0,15517000.0,12355000.0,11879000.0,13250333.333333334,11956000.0,-0.14829385130553366,0.3664224255886236,0.4360179547330175
Pden_2797,4094500.0,0.0,0.0,0.0,6213300.0,0.0,2071100.0,1364833.3333333333,-0.6016724264867793,0.7899750976783678,0.10238659872389895
fghA,0.0,22101000.0,25860000.0,18662000.0,21229000.0,21463000.0,20451333.333333332,15987000.0,-0.3552956644153193,0.6115692137657335,0.2135543849800958
Pden_5007,0.0,1485200.0,0.0,0.0,985040.0,0.0,328346.6666666667,495066.6666666667,0.5924030052125375,0.7928986920442413,0.10078229855477813
Pden_3822,5940900.0,5438500.0,5487700.0,9139800.0,5144400.0,5132300.0,6472166.666666667,5622366.666666667,-0.20307121633427902,0.5613600340243163,0.25075851015643136
Pden_0721,2097200.0,2781000.0,2337000.0,3557200.0,2066500.0,1752000.0,2458566.6666666665,2405066.6666666665,-0.031740590921568314,0.9323027389987502,0.030443039869797062
Pden_3642,5808700.0,7909600.0,6096300.0,8676900.0,7020100.0,6725800.0,7474266.666666667,6604866.666666667,-0.17840259918131723,0.38642419069613415,0.41293569396204116
Pden_3673,19254000.0,14492000.0,14954000.0,15503000.0,16615000.0,18039000.0,16719000.0,16233333.333333334,-0.04252928766335086,0.7874284964655762,0.10378887245941112
Pden_0581,8470000.0,7604800.0,7242000.0,7054400.0,7984200.0,8238800.0,7759133.333333333,7772266.666666667,0.002439882996558606,0.9807678989643268,0.008433757273872603
ftsZ,32946000.0,27318000.0,26147000.0,27559000.0,26285000.0,29522000.0,27788666.666666668,28803666.666666668,0.05175586245592394,0.6818082451534251,0.16633775112269922
Pden_5036,7820800.0,8863500.0,9072900.0,9932500.0,10039000.0,8769200.0,9580233.333333334,8585733.333333334,-0.15811942982642604,0.15125739818128675,0.8202833742904879
Pden_2654,0.0,41425000.0,0.0,0.0,16648000.0,13015000.0,9887666.666666666,13808333.333333334,0.4818371837319831,0.8029299074575977,0.09532236522322309
Pden_4502,7457300.0,7192400.0,5770900.0,5271600.0,7844000.0,6516500.0,6544033.333333333,6806866.666666667,0.05681075345471144,0.7867745653280014,0.10414968830054612
Pden_1649,24254000.0,32447000.0,22475000.0,26138000.0,28702000.0,27932000.0,27590666.666666668,26392000.0,-0.06407963359139869,0.7239959527064024,0.14026386159593196
Pden_2581,5014000.0,0.0,5280800.0,4108600.0,4262100.0,5462300.0,4611000.0,3431600.0,-0.4261982689870391,0.5416738908991479,0.26626209723852806
Pden_2228,8601000.0,7408300.0,6565100.0,8339700.0,5317300.0,6939500.0,6865500.0,7524800.0,0.1322884446488015,0.5656287808370328,0.24746850048290264
Pden_1917,56110000.0,53280000.0,47924000.0,47177000.0,55205000.0,52601000.0,51661000.0,52438000.0,0.021537091897333726,0.8289378347428384,0.08147803765294644
lepA,18726000.0,16453000.0,15947000.0,16235000.0,15884000.0,18443000.0,16854000.0,17042000.0,0.016003625733053382,0.8802563598354083,0.05539082847709568
Pden_1653,14340000.0,9701100.0,9418000.0,9702200.0,12013000.0,11883000.0,11199400.0,11153033.333333334,-0.005985304151008109,0.9802763843494147,0.008651459741193067
nadA,10070000.0,11148000.0,12374000.0,11474000.0,11256000.0,10822000.0,11184000.0,11197333.333333334,0.0017189267384244084,0.9855628118229516,0.0063156920757389285
Pden_5066,9348400.0,9892600.0,9583300.0,10560000.0,13793000.0,11538000.0,11963666.666666666,9608100.0,-0.31633654792292965,0.07212962208969782,1.1418863432125241
Pden_0563,0.0,8471000.0,0.0,0.0,9484100.0,0.0,3161366.6666666665,2823666.6666666665,-0.16297858512693936,0.9403271446912512,0.026721026808129267
Pden_1804,0.0,0.0,1878500.0,2653800.0,0.0,0.0,884600.0,626166.6666666666,-0.4984785320906765,0.823247445928226,0.08446960798440989
Pden_2726,27901000.0,30982000.0,29868000.0,27578000.0,30265000.0,30410000.0,29417666.666666668,29583666.666666668,0.008118054124154077,0.9036761578730912,0.04398717577038636
pheS,28274000.0,32313000.0,32485000.0,33200000.0,31613000.0,30877000.0,31896666.666666668,31024000.0,-0.040020955723077914,0.6005808287910258,0.22142853507935256
Pden_4101,10791000.0,19161000.0,15720000.0,16961000.0,18359000.0,16769000.0,17363000.0,15224000.0,-0.1896687731773622,0.43706308659323534,0.35945587153787234
prfC,8420800.0,9761900.0,9880500.0,10021000.0,10353000.0,9112700.0,9828900.0,9354400.0,-0.07138484596276044,0.4712704130147929,0.3267298249714409
Pden_2185,0.0,2323800.0,2917100.0,0.0,3038700.0,2797600.0,1945433.3333333333,1746966.6666666667,-0.15523946157375904,0.8877924166094147,0.051688568973584426
Pden_5095,10761000.0,9153900.0,9414100.0,9648900.0,10915000.0,10139000.0,10234300.0,9776333.333333334,-0.06604704791695065,0.5008432656313704,0.30029816140037563
Pden_3655,3405900.0,2687000.0,0.0,2135100.0,2516100.0,2051400.0,2234200.0,2030966.6666666667,-0.13759177652628557,0.8554526372871224,0.06780403046450405
Pden_4724,11590000.0,9318300.0,8782700.0,9925200.0,10823000.0,9064000.0,9937400.0,9897000.0,-0.005877158901363981,0.9696852221714367,0.01336922290928858
Pden_1712,2896000.0,3379600.0,3112200.0,3366500.0,3160800.0,3275900.0,3267733.3333333335,3129266.6666666665,-0.06246564976936467,0.4138514972484694,0.3831554692543756
ahcY,70298000.0,66609000.0,59465000.0,59516000.0,64038000.0,70208000.0,64587333.333333336,65457333.333333336,0.01930357381700753,0.854202469041266,0.06843917759492679
Pden_1909,16722000.0,13242000.0,12194000.0,12422000.0,15116000.0,13720000.0,13752666.666666666,14052666.666666666,0.031132538675918895,0.8581365453601848,0.06644360238640641
Pden_1780,11223000.0,8154600.0,6763600.0,6137000.0,8515000.0,8305700.0,7652566.666666667,8713733.333333334,0.18734725498903815,0.5237886450645326,0.28084392064783875
Pden_0167,2260100.0,2629200.0,2999000.0,2843700.0,0.0,3983600.0,2275766.6666666665,2629433.3333333335,0.20839927283160803,0.783488959706134,0.10596711887948326
Pden_3995,2964400.0,0.0,0.0,0.0,0.0,2169200.0,723066.6666666666,988133.3333333334,0.4505770547288382,0.8392048905195139,0.0761319939285955
hisD,5408200.0,12295000.0,10741000.0,9556100.0,10204000.0,9699600.0,9819900.0,9481400.0,-0.0506082334468859,0.8794536122050653,0.055787062965666566
Pden_2510,8158200.0,6981400.0,5875100.0,5879600.0,7355900.0,6997400.0,6744300.0,7004900.0,0.054695743612523606,0.7595269894078731,0.11945678909197757
Pden_4041,15827000.0,20360000.0,20458000.0,19438000.0,21328000.0,18207000.0,19657666.666666668,18881666.666666668,-0.05810597063359721,0.684855595455114,0.16440099158538515
asd,40928000.0,34696000.0,30677000.0,30372000.0,32599000.0,35712000.0,32894333.333333332,35433666.666666664,0.10728168884007744,0.49188724843345594,0.3081344358402766
Pden_2736,47879000.0,42934000.0,38363000.0,37535000.0,45889000.0,42984000.0,42136000.0,43058666.666666664,0.03125028181262083,0.8144007897783552,0.089161813843005
Pden_3970,19886000.0,12587000.0,12161000.0,13197000.0,15280000.0,13546000.0,14007666.666666666,14878000.0,0.08696394457836332,0.7535892324363156,0.12286531553219049
Pden_2233,21791000.0,10661000.0,11180000.0,12733000.0,13592000.0,12786000.0,13037000.0,14544000.0,0.1578121816294703,0.6998898897263324,0.15497028005106298
fmt,0.0,0.0,0.0,0.0,0.0,2060400.0,686800.0,0.0,-inf,0.373900966300059,0.42724341246481967
Pden_2033,5266900.0,4462300.0,3970300.0,3942400.0,4517900.0,4036500.0,4165600.0,4566500.0,0.13256452144667938,0.39164711955777237,0.4071050632098847
purM,28881000.0,32639000.0,31202000.0,32823000.0,32009000.0,29851000.0,31561000.0,30907333.333333332,-0.030193732717585943,0.6667912008959007,0.1760101398391881
Pden_0420,11139000.0,8190300.0,8175300.0,8662200.0,7605300.0,9240000.0,8502500.0,9168200.0,0.10875141522332613,0.5762133583792406,0.23941667767111616
Pden_3871,0.0,1484300.0,1413900.0,1445600.0,0.0,0.0,481866.6666666667,966066.6666666666,1.0034887450193568,0.517262675562844,0.28628885811114363
Pden_4799,0.0,0.0,0.0,0.0,0.0,3627400.0,1209133.3333333333,0.0,-inf,0.373900966300059,0.42724341246481967
purA,28386000.0,31581000.0,32002000.0,29314000.0,34471000.0,32383000.0,32056000.0,30656333.333333332,-0.0644092618557446,0.49861262178448673,0.30223673204569496
murG,4963500.0,0.0,3506800.0,3327900.0,0.0,3810000.0,2379300.0,2823433.3333333335,0.246913377879478,0.8265203745081527,0.08274643619126458
argH,17614000.0,14251000.0,12664000.0,11003000.0,13024000.0,15072000.0,13033000.0,14843000.0,0.18761350365587853,0.38865359440698105,0.41043731142974293
Pden_1493,0.0,1252700.0,1304500.0,961140.0,0.0,1218800.0,726646.6666666666,852400.0,0.2302765717016082,0.8348174217412989,0.07840849625349082
purH,53674000.0,49220000.0,52969000.0,50145000.0,48490000.0,55451000.0,51362000.0,51954333.333333336,0.016542703329494462,0.8252850440847292,0.08339602515640902
Pden_0505,22990000.0,24002000.0,21149000.0,21725000.0,23070000.0,23078000.0,22624333.333333332,22713666.666666668,0.005685337852404433,0.9294902015107663,0.03175518410858075
Pden_2321,23135000.0,21355000.0,20893000.0,23476000.0,20612000.0,21375000.0,21821000.0,21794333.333333332,-0.0017641443781630333,0.9817479073315645,0.00800001578743733
Pden_0016,8088200.0,9409900.0,8966200.0,10819000.0,7408200.0,8271200.0,8832800.0,8821433.333333334,-0.0018577567870306884,0.992215112166542,0.003394162624810158
Pden_0892,46340000.0,44167000.0,44490000.0,38662000.0,48634000.0,48841000.0,45379000.0,44999000.0,-0.012131876034833535,0.9170387793434206,0.03761229868247833
engB,5399700.0,4522100.0,5712800.0,5490500.0,5203600.0,5326000.0,5340033.333333333,5211533.333333333,-0.03514084388577932,0.7431864128783611,0.1289022388232043
Pden_4100,7290500.0,7518200.0,0.0,0.0,9564400.0,7718100.0,5760833.333333333,4936233.333333333,-0.22286692822376392,0.8401076216212334,0.07566507526866932
trmJ,4435800.0,4748700.0,4269300.0,5416600.0,4909900.0,4766700.0,5031066.666666667,4484600.0,-0.16588499595027933,0.08695518002315294,1.060704541453531
Pden_0482,9701400.0,11858000.0,13672000.0,12931000.0,13507000.0,12803000.0,13080333.333333334,11743800.0,-0.1555000022688753,0.3162805217585447,0.49992755343128964
guaB,55235000.0,52365000.0,48348000.0,48903000.0,52178000.0,54911000.0,51997333.333333336,51982666.666666664,-0.0004069922563320747,0.9958439827963499,0.0018086964338011654
Pden_1380,7523400.0,5480300.0,5716700.0,6871900.0,6095800.0,6649100.0,6538933.333333333,6240133.333333333,-0.06747845901376641,0.6853086716651406,0.16411377273171932
atpC,60619000.0,72092000.0,76396000.0,74393000.0,68318000.0,76704000.0,73138333.33333333,69702333.33333333,-0.06942079900370485,0.5543641839683746,0.25620483612958717
Pden_0522,18666000.0,21278000.0,18272000.0,17808000.0,20906000.0,19949000.0,19554333.333333332,19405333.333333332,-0.011035135951748742,0.9152253640572401,0.03847195258354854
Pden_3785,4252100.0,3627600.0,5293800.0,5034400.0,5210400.0,3974200.0,4739666.666666667,4391166.666666667,-0.11018130723572411,0.6044410985972227,0.21864601374538517
Pden_3660,20134000.0,11976000.0,13185000.0,17164000.0,14223000.0,14956000.0,15447666.666666666,15098333.333333334,-0.032999636030432766,0.9029856216311318,0.04431916496442727
Pden_0626,3256700.0,2787900.0,0.0,0.0,0.0,3406300.0,1135433.3333333333,2014866.6666666667,0.8274413708277089,0.5948128857370334,0.22561963170376242
Pden_2306,0.0,23921000.0,23387000.0,21288000.0,17454000.0,13990000.0,17577333.333333332,15769333.333333334,-0.15659454521501276,0.8355599750024456,0.07802237176963826
Pden_3879,5205900.0,4950000.0,0.0,5874500.0,0.0,6336000.0,4070166.6666666665,3385300.0,-0.2658041828555957,0.8089175084856258,0.09209576446453901
Pden_3645,17251000.0,19110000.0,24823000.0,19727000.0,24791000.0,25411000.0,23309666.666666668,20394666.666666668,-0.1927364460494109,0.37223241267558804,0.42918581273867024
Pden_0528,7317700.0,5497500.0,4966000.0,5197600.0,5522500.0,5828100.0,5516066.666666667,5927066.666666667,0.10367839155744848,0.605837295220512,0.2176439951003665
Pden_2141,5660700.0,4516800.0,4446200.0,3950600.0,5602100.0,4781300.0,4778000.0,4874566.666666667,0.028867119808939325,0.8834425378273677,0.05382169326086301
Pden_4135,12572000.0,10050000.0,9898300.0,10416000.0,11229000.0,10674000.0,10773000.0,10840100.0,0.008958006788873906,0.9441245235187175,0.02497072147469819
Pden_3007,0.0,3648800.0,0.0,0.0,0.0,3097900.0,1032633.3333333334,1216266.6666666667,0.23613150052639145,0.9139167635727565,0.03909335652783668
pdxA,0.0,2512400.0,3789700.0,3160200.0,1429400.0,2543100.0,2377566.6666666665,2100700.0,-0.17861564853184445,0.8319987861436389,0.07987730732887224
Pden_4846,0.0,1746600.0,0.0,1367200.0,0.0,0.0,455733.3333333333,582200.0,0.35332494316778273,0.8724889643482983,0.05924005749537098
Pden_2145,0.0,2553100.0,0.0,2218700.0,0.0,2347600.0,1522100.0,851033.3333333334,-0.8387755994409448,0.5884486413162381,0.2302914355669991
map,15232000.0,20895000.0,17846000.0,17011000.0,20028000.0,18855000.0,18631333.333333332,17991000.0,-0.050455544410506564,0.7476069345321211,0.1263266789156409
minE,39539000.0,43425000.0,42551000.0,44760000.0,44404000.0,43620000.0,44261333.333333336,41838333.333333336,-0.0812215299910735,0.11891347554677943,0.9247689273494055
Pden_1895,1687000.0,0.0,0.0,0.0,0.0,2148300.0,716100.0,562333.3333333334,-0.34873549934916076,0.8740864181136822,0.05844562794389524
Pden_4326,2932100.0,3000400.0,0.0,2746100.0,1469000.0,2801900.0,2339000.0,1977500.0,-0.24221416699227347,0.7547610758409231,0.12219050514646598
Pden_2014,0.0,0.0,4364900.0,0.0,0.0,0.0,0.0,1454966.6666666667,,0.3739009663000589,0.4272434124648198
queF,9662500.0,11494000.0,10105000.0,9772100.0,10818000.0,11152000.0,10580700.0,10420500.0,-0.022010573542494232,0.827987174799603,0.08197639021620606
panB,0.0,0.0,3808700.0,0.0,0.0,0.0,0.0,1269566.6666666667,,0.3739009663000589,0.4272434124648198
Pden_0729,2743300.0,3126000.0,3262600.0,2868200.0,3644000.0,3401800.0,3304666.6666666665,3043966.6666666665,-0.1185521975695417,0.39974656343335824,0.3982152611360604
Pden_3237,2573100.0,0.0,0.0,0.0,0.0,0.0,0.0,857700.0,,0.373900966300059,0.42724341246481967
gpt,26054619.11176526,31378587.17401152,30089136.51242582,21511266.86343186,28009233.07958911,22927650.28262658,24149383.408549186,29174114.266067535,0.27270250190886813,0.11928239831065633,0.9234236374741359
Pden_1528,0.0,1172500.0,1043000.0,0.0,943330.0,1173900.0,705743.3333333334,738500.0,0.06545432538787886,0.9524673076317229,0.02114992206578923
gyrA,17136000.0,15951000.0,14481000.0,15601000.0,15329000.0,14753000.0,15227666.666666666,15856000.0,0.058333972845552126,0.4799909758096264,0.3187669276096715
Pden_4003,18381000.0,15350000.0,14164000.0,19117000.0,14502000.0,11860000.0,15159666.666666666,15965000.0,0.07467452127459297,0.7602143240296984,0.11906395163840129
Pden_0790,0.0,0.0,5296800.0,4268900.0,0.0,0.0,1422966.6666666667,1765600.0,0.31125666794514356,0.8872129766797519,0.05197211467314949
Pden_1243,0.0,1993200.0,0.0,2472100.0,0.0,0.0,824033.3333333334,664400.0,-0.3106506243776606,0.8874263839104608,0.051867663498223346
groEL1,1152500000.0,1253500000.0,1294100000.0,1173700000.0,1286900000.0,1277300000.0,1245966666.6666667,1233366666.6666667,-0.014663711221311188,0.8316744260532313,0.08004665284476538
Pden_0401,4789800.0,4167000.0,5419700.0,4806000.0,5421500.0,4674000.0,4967166.666666667,4792166.666666667,-0.05174507083868392,0.7040598185845885,0.15239044060567575
Pden_0910,6931400.0,7879800.0,9523500.0,9114700.0,8109300.0,8601900.0,8608633.333333334,8111566.666666667,-0.08580363699283268,0.5730362992371786,0.2418178665856869
gcvH,0.0,0.0,3898100.0,0.0,2263900.0,0.0,754633.3333333334,1299366.6666666667,0.7839608677984372,0.7353021496923617,0.13353416434491164
Pden_2289,8083700.0,13478000.0,13850000.0,16008000.0,15678000.0,12381000.0,14689000.0,11803900.0,-0.3154725794777517,0.25877534348153197,0.5870771062878964
Pden_1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Pden_2369,12996000.0,8791000.0,0.0,9270500.0,6638700.0,8588100.0,8165766.666666667,7262333.333333333,-0.16915519393329756,0.828567164942315,0.08167228123192773
Pden_0652,0.0,2172300.0,1975300.0,2123800.0,2289900.0,2262700.0,2225466.6666666665,1382533.3333333333,-0.6867936273441556,0.2922166062810362,0.5342951073226994
Pden_4315,22930000.0,21869000.0,19621000.0,20787000.0,19888000.0,22019000.0,20898000.0,21473333.333333332,0.03918128124114208,0.6444288268739888,0.19082504076633738
Pden_0960,8349600.0,7862000.0,9487900.0,10731000.0,8230100.0,6924100.0,8628400.0,8566500.0,-0.01038717396458026,0.9618520546332344,0.016891722970027022
Pden_5058,0.0,0.0,692720.0,0.0,0.0,0.0,0.0,230906.66666666666,,0.373900966300059,0.42724341246481967
rplX,55268000.0,37814000.0,33299000.0,40089000.0,41570000.0,39342000.0,40333666.666666664,42127000.0,0.0627606158591992,0.803063479937919,0.09525012359168622
trhO,0.0,0.0,0.0,2527000.0,0.0,0.0,842333.3333333334,0.0,-inf,0.3739009663000589,0.4272434124648198
hisS,14903000.0,17785000.0,15991000.0,15854000.0,16684000.0,17290000.0,16609333.333333334,16226333.333333334,-0.03365713673370687,0.7038596220029252,0.15251394805758223
Pden_4666,0.0,3849400.0,0.0,4611500.0,0.0,0.0,1537166.6666666667,1283133.3333333333,-0.26060250515457206,0.9051659270283408,0.04327180246596522
clpX,54565000.0,57193000.0,56712000.0,52290000.0,55522000.0,54436000.0,54082666.666666664,56156666.666666664,0.05429101437862264,0.17153407847274388,0.7656495862777207
Pden_2175,9680700.0,10318000.0,10162000.0,12734000.0,9719800.0,10334000.0,10929266.666666666,10053566.666666666,-0.12048919032263324,0.4040122104259615,0.39360550904662
argS,28017000.0,29264000.0,26648000.0,25246000.0,28464000.0,28872000.0,27527333.333333332,27976333.333333332,0.023342032807506904,0.7600838866284682,0.11913847418053142
Pden_3908,0.0,5870500.0,6122000.0,6505600.0,5407400.0,0.0,3971000.0,3997500.0,0.009595672843226294,0.9929920568602013,0.003054225498154356
Pden_4066,4214200.0,3308800.0,3340100.0,4402900.0,3259500.0,3060800.0,3574400.0,3621033.3333333335,0.01870036663508599,0.9319097494943498,0.030626144721619133
Pden_5043,0.0,0.0,2038700.0,2398900.0,0.0,0.0,799633.3333333334,679566.6666666666,-0.23472352437667138,0.914421665320624,0.03885349278586096
Pden_0848,23904000.0,18641000.0,17681000.0,18867000.0,19855000.0,19263000.0,19328333.333333332,20075333.333333332,0.05470670215227633,0.7218858317042058,0.14153148190610101
Pden_0918,0.0,0.0,5519500.0,5583800.0,0.0,6186900.0,3923566.6666666665,1839833.3333333333,-1.0925906322704877,0.48258885347378677,0.31642271336534333
Pden_4127,12923000.0,11208000.0,10618000.0,10453000.0,12429000.0,10754000.0,11212000.0,11583000.0,0.04696531063052022,0.7088791994101459,0.1494277669318288
Pden_1273,0.0,2718000.0,0.0,0.0,0.0,2338700.0,779566.6666666666,906000.0,0.21683864626217936,0.9208478103349383,0.03581214026270645
ilvC,119840000.0,107740000.0,102720000.0,105030000.0,106940000.0,110420000.0,107463333.33333333,110100000.0,0.03496997505705074,0.6461831537700449,0.18964436838596666
ftsH,22140000.0,19560000.0,18778000.0,17953000.0,19041000.0,18737000.0,18577000.0,20159333.333333332,0.11793039019218556,0.21194564778287872,0.6737754970636127
ligA,3476100.0,2908400.0,3051500.0,3672500.0,2892000.0,3224500.0,3263000.0,3145333.3333333335,-0.05298606957355766,0.6990897067606703,0.1554670922780175
bioB2,0.0,0.0,0.0,0.0,8870200.0,0.0,2956733.3333333335,0.0,-inf,0.3739009663000589,0.4272434124648198
tsaD,0.0,1527300.0,0.0,1333100.0,0.0,0.0,444366.6666666667,509100.0,0.1961984658826836,0.9282914354294439,0.032315656401034995
Pden_1978,0.0,0.0,0.0,7119600.0,0.0,0.0,2373200.0,0.0,-inf,0.373900966300059,0.42724341246481967
Pden_2121,0.0,2194700.0,0.0,2491200.0,0.0,0.0,830400.0,731566.6666666666,-0.18281710252150696,0.9331318074120256,0.03005700664080442
lysS,46340000.0,49837000.0,43961000.0,45562000.0,45641000.0,43938000.0,45047000.0,46712666.666666664,0.05238277610552386,0.4058240516186355,0.39166221758922676
Pden_5035,4284900.0,5484900.0,5917100.0,5625100.0,5814000.0,6233700.0,5890933.333333333,5228966.666666667,-0.1719703529644731,0.272215565092292,0.5650870457732873
efp,30568000.0,37028000.0,29325000.0,31544000.0,40310000.0,39160000.0,37004666.666666664,32307000.0,-0.19586043139148981,0.26664394558632,0.5740682729535542
Pden_2169,33074000.0,31172000.0,29766000.0,27921000.0,31746000.0,31321000.0,30329333.333333332,31337333.333333332,0.04716863160383151,0.5494637905954636,0.2600609220989525
Pden_2189,48982000.0,55336000.0,50912000.0,49788000.0,53433000.0,53733000.0,52318000.0,51743333.333333336,-0.0159343946828734,0.812484327407015,0.09018500768607014
ftsA,2513800.0,3139300.0,0.0,0.0,2359500.0,0.0,786500.0,1884366.6666666667,1.260561046167444,0.42614846984416943,0.3704390666240034
Pden_1290,0.0,2984800.0,2342600.0,2676400.0,2326000.0,0.0,1667466.6666666667,1775800.0,0.09081118524120477,0.934376923610732,0.02947789590834183
Pden_2264,21736000.0,15915000.0,16327000.0,18310000.0,20036000.0,19192000.0,19179333.333333332,17992666.666666668,-0.09214355152520065,0.5739015052094396,0.24116263619868297
pepA,10832000.0,10210000.0,10635000.0,8488900.0,10822000.0,10886000.0,10065633.333333334,10559000.0,0.06903525936353004,0.5752053061621578,0.24017711632072983
Pden_2767,0.0,0.0,0.0,2872000.0,0.0,0.0,957333.3333333334,0.0,-inf,0.3739009663000589,0.4272434124648198
Pden_1941,12099000.0,18155000.0,18467000.0,17612000.0,18249000.0,14616000.0,16825666.666666668,16240333.333333334,-0.05108242425335281,0.8160171746229326,0.08830070060217428
Pden_0007,9234000.0,13686000.0,13380000.0,13778000.0,12415000.0,12709000.0,12967333.333333334,12100000.0,-0.09987477963593666,0.5927431844340885,0.22713343098905503
Pden_2872,12106000.0,10759000.0,11410000.0,12546000.0,10126000.0,10955000.0,11209000.0,11425000.0,0.027536590029683353,0.802809339901092,0.09538758356383661
Pden_0792,0.0,0.0,2459800.0,2885000.0,0.0,0.0,961666.6666666666,819933.3333333334,-0.23003030035422686,0.9161057253546276,0.03805440265475744
Pden_1327,7299300.0,6619400.0,0.0,9971000.0,8910000.0,0.0,6293666.666666667,4639566.666666667,-0.43991070616428973,0.6952021856652626,0.1578888711668832
Pden_4255,2106400.0,0.0,0.0,0.0,0.0,1942900.0,647633.3333333334,702133.3333333334,0.11656777838692342,0.957237218599098,0.018980423809150597
rpsH,317840000.0,245000000.0,237770000.0,266180000.0,267000000.0,265580000.0,266253333.33333334,266870000.0,0.003337547929477687,0.9819171569210258,0.007925151530505178
Pden_2245,4315700.0,0.0,0.0,0.0,0.0,4003100.0,1334366.6666666667,1438566.6666666667,0.10847692571206548,0.9601944992133082,0.01764078635701065
Pden_1669,0.0,10875000.0,0.0,0.0,0.0,0.0,0.0,3625000.0,,0.373900966300059,0.42724341246481967
Pden_1400,0.0,1426400.0,2789900.0,2207100.0,0.0,1842000.0,1349700.0,1405433.3333333333,0.0583762484164568,0.9604419783461813,0.017528866351696204
Pden_2236,31363000.0,39467000.0,43420000.0,51571000.0,37122000.0,37478000.0,42057000.0,38083333.333333336,-0.14318618430811136,0.5398660079255547,0.26771401654636234
nusA,47086000.0,35982000.0,37653000.0,41427000.0,32607000.0,40373000.0,38135666.666666664,40240333.333333336,0.07750133547178922,0.6599545012926573,0.18048600463791953
Pden_3050,0.0,1549900.0,0.0,1461200.0,0.0,0.0,487066.6666666667,516633.3333333333,0.08502147658491549,0.9687802438060531,0.013774726278607966
lexA,0.0,8333500.0,9511600.0,9449300.0,8431000.0,7960100.0,8613466.666666666,5948366.666666667,-0.5341004166455231,0.42815145374055347,0.3684025770411745
Pden_1667,16468000.0,14957000.0,15038000.0,15534000.0,15727000.0,16422000.0,15894333.333333334,15487666.666666666,-0.03739269816799431,0.5078869463162434,0.29423294924204096
dapD,23304000.0,27049000.0,29313000.0,26562000.0,28104000.0,28101000.0,27589000.0,26555333.333333332,-0.055091526399528745,0.6015516188203038,0.22072710014963196
Pden_3891,67191000.0,53282000.0,51344000.0,57962000.0,52447000.0,56047000.0,55485333.333333336,57272333.333333336,0.04573191319467738,0.7505172169130336,0.12463934056320058
tmk,7066700.0,5346100.0,4637300.0,5231500.0,5834500.0,6231100.0,5765700.0,5683366.666666667,-0.020749977757764264,0.9207776694979029,0.0358452216669647
Pden_4061,2766800.0,0.0,0.0,0.0,0.0,2896900.0,965633.3333333334,922266.6666666666,-0.06629152259213568,0.975647511329891,0.010707058905678546
